invoice_code,amount,due_date
112e0d4a-c7bf-42ad-9434-85028a3bcb8c,1410,2022-11-29
5246cf8b-c292-4a67-8165-cf973580acc2,1509,2022-11-17
7bc074fa-28be-401d-b5ba-73549c672510,1439,2022-12-02
e77c702b-d7ff-4b00-bd5d-8288365bb0b3,1847,2022-10-26
25e76faf-c249-4f0c-9ced-637734ca1edc,599,2022-10-26
19a45938-d971-42ca-9574-c0c10919f742,1274,2022-10-24
d795a96b-cd4f-439d-b55a-e60c0362a02d,717,2022-11-14
5c732776-90ee-4ad6-8dd9-68900df00be3,2409,2022-10-27
053b2890-879b-4699-812b-37016190e2f4,1460,2022-10-31
fecbde70-cf71-497a-88ef-8a47144620ae,212,2022-11-20
ade97b75-7a6c-42cb-8d2b-38fd195a1a40,1529,2022-12-03
6f568f30-36be-4b94-a86c-cf84650fb01e,205,2022-10-26
523afb15-2846-4f4a-a3c4-e27d42a008a8,1904,2022-11-28
7e7866ff-e497-4417-be39-c4ff078b6d01,2439,2022-12-01
211946ac-850d-4fc3-a5e7-1eb53ef97bb3,2435,2022-11-17
1b380bc3-b22a-44d2-96e8-a1c2c4577c38,1339,2022-10-25
6bfba2f5-9126-478c-b99f-ebcf7a908f53,1500,2022-11-18
545a228b-902c-4701-93b1-c433212e9126,665,2022-11-18
28fa94c5-f9bf-4d5e-994a-8a9f54d2f1ee,1254,2022-11-26
f910270f-42ca-40ef-85d5-1f2d23e59946,815,2022-11-15
db246b0d-6b15-40af-9058-769e68b2c35e,1201,2022-11-03
0d91a87b-b115-4f26-873a-3b3576e2948b,1561,2022-11-10
273213b2-cb6e-4efc-89e9-adeded095475,989,2022-10-23
b6db38df-04d7-4533-97ba-7069236975c9,1106,2022-11-01
3d0d7bfa-4810-4b63-a99f-bc595e2aa6c6,2059,2022-11-07
d4fd1693-0857-4b2f-9836-fad82ab9677f,1974,2022-11-04
b5e8f8c3-8f96-4a74-9eac-093e3e38be7d,1503,2022-10-23
28b53fb6-6fb5-4395-8773-6fa2c5a81ea8,1055,2022-11-10
01a652ac-64ce-42aa-b4ce-3b7f87686b03,763,2022-10-24
08c0d857-2f30-4a70-aab2-5f4638e3a648,2055,2022-12-02
e7f89c81-2a53-494f-a1f6-0843c648bd88,2074,2022-11-10
ec30e10f-725d-4f93-aec2-33a3a27c221d,2497,2022-11-03
2fbf06b7-5d89-4475-86c7-37c7dfe2f81c,1101,2022-12-04
265cfeb9-1bfd-4d22-8034-40d94122138a,844,2022-11-02
106fd27b-31e5-489e-81ef-78c1a21fc8db,120,2022-11-01
0e3a5946-8274-413c-aa6c-001b00790b26,2123,2022-11-27
b580f4a2-1c9d-4b09-ae82-4314f8b14eaf,1691,2022-12-04
b9ec2ab4-a98f-47e2-8ae8-10cc05fd1d44,2138,2022-11-16
4cf906ee-fa48-40aa-99e1-ef9e9dfc8017,2426,2022-11-25
fc583ed9-5bc3-459e-b78c-04e8a4ef0f44,346,2022-11-07
24258134-8b4e-48bd-87a2-a882a26a79e4,480,2022-11-14
8d4fa970-334e-4ce0-8ee3-01ebc3c1ac56,322,2022-11-16
433fc1a8-2a83-49c9-992f-1a8803d91e10,929,2022-11-26
04fe5104-c263-4fae-a005-4be0e8c979b0,206,2022-11-12
a4929c72-d3a7-4639-8433-9a39e80230f9,1225,2022-10-21
5301b0d7-2ba1-4919-834e-c91eb60eb7cc,2212,2022-11-18
ec7418fd-3a38-4c70-98b1-dc7472fea11c,97,2022-10-27
d7ec0685-c108-463b-85c6-ee94eee22cc7,2360,2022-10-24
c624caf1-4f31-49e8-8ff9-e39e460b092d,1365,2022-11-19
9c1e81e1-7832-4008-b282-29841045deb7,430,2022-11-21
b6eab66f-d27f-4eca-84c9-c0c711dd7a21,179,2022-11-22
0c85ab35-0643-4a8f-963d-c46e52e8411c,1850,2022-12-01
4076811d-9dc4-405e-adac-3926c8bd9435,1302,2022-11-16
d33a4946-c0d2-4508-9b42-d238b8a7e493,2446,2022-11-28
c90de8f2-fe85-41ab-aa58-2a8e40786dee,1220,2022-11-22
0dbb327c-4231-4212-804d-8e3c2742ef29,1087,2022-12-01
c000283a-d98b-485c-a3ec-822ff56fb728,2285,2022-11-09
b3c61985-db14-4384-8374-d7a5d07f4e96,771,2022-11-17
c481cd23-bb5a-4419-8892-fc27a934fcd3,1656,2022-11-26
02ffb66e-072d-435c-8c9e-ffc055b7e844,1967,2022-11-02
2ae32990-395e-4620-a541-e59713b4fcfc,1465,2022-12-04
e25c2a33-3c51-41e3-a3b6-94777a62bf14,1571,2022-10-22
5990818b-b476-40f1-8fcb-4057289edadb,348,2022-11-25
abfb6d7f-bcc7-41bf-8e18-964839f1d3ff,2436,2022-11-01
efda4794-f633-4bbb-abae-c96f9dd30300,903,2022-11-27
1299c425-7ac5-4a15-9891-3969895e1161,1441,2022-11-04
2b023f29-2a79-4bb6-88f0-0a5c44510701,292,2022-10-31
e89c64ed-4d83-4942-8690-ba022761c480,320,2022-10-31
ffe19b63-0b92-4ecd-ba8c-f0738fb2ef92,535,2022-11-07
60ed8a50-e340-4af6-9fc5-7050f6dc4fa5,1777,2022-11-15
62279ecf-88bb-40c2-8785-924eb502c289,904,2022-11-05
fd53d5b3-f3a2-42cd-9d1b-64e03bac361b,293,2022-12-02
256fd777-88e9-4594-b9aa-2441a01e5b65,1526,2022-11-14
b611f90a-7168-4a42-9eb2-c6665d574992,1083,2022-10-24
ceca5732-33f3-4513-b2c4-f98516e347c9,2347,2022-11-28
6c7a1ea4-72eb-4441-b6b5-a48b23d8b967,125,2022-11-26
09519472-a4d6-4cbe-8033-d1d9ebf4c478,1594,2022-10-27
a95730ae-8a1f-4a5e-aec9-657524a15285,2167,2022-11-11
73ff947e-757d-42a7-953e-d8ed3a2eeee9,849,2022-11-17
79f31c27-cba0-40c7-b1a7-5137dde22515,319,2022-11-07
4a655d70-4cb0-4331-9ab1-2e80011e168e,2244,2022-11-04
1f9a547f-8d2e-4803-ba4e-155f2b95c6dd,1121,2022-12-01
68d5ebe6-9b55-4b0c-92cc-3913a568992a,2046,2022-11-18
72284a91-270f-490b-bf46-abfcf15d4b52,184,2022-12-01
cb72b23b-7581-4409-933c-ceb32b39e6bb,1231,2022-12-01
58d3a4a4-b352-495d-b516-61fe8f364e58,144,2022-11-10
10883206-6fd4-4078-9ba3-8e1d3ccd70bb,1126,2022-12-01
dd90a3cd-b900-4d1c-86a0-156dbefcaf72,2377,2022-11-26
4cb32067-63f5-40bf-b565-264e2764105c,254,2022-11-25
665df03c-94ee-4ee3-9e2a-dd7345b8a298,474,2022-10-29
c28a30e1-f91d-45a3-a6cd-667b4554edd6,2497,2022-11-29
5334f3db-f7d2-4018-9339-020ac4d40d3b,494,2022-12-04
88336661-a5a1-453d-b971-d7def91fd6c0,1925,2022-11-20
7e5e68f8-f0b6-4a74-847b-78a9d67feef9,1174,2022-11-12
096ef515-1bbc-4bbc-8f76-123f899611bf,1039,2022-10-30
82607396-4d8a-4474-a1d8-c097dee46d3b,1797,2022-11-25
901a1aec-bb3b-4f83-9cbb-0f3a7788e3ba,109,2022-11-08
9b8d1e59-9720-4624-aef3-ea525b77e584,529,2022-11-07
40cc273c-0f6d-452f-8941-39d9941d2e61,728,2022-11-20
0ae675dd-8e6a-4d89-92c0-bdb1ba0f6fc6,1384,2022-10-27
3363dc62-5391-4be5-bb34-5869658436ba,259,2022-11-10
0e5d9ac4-704f-41a2-8d07-fe88ecb29e77,1275,2022-11-19
ddf05e26-d904-403b-9e49-790c57514a1e,490,2022-11-13
b8d7095c-0e64-4727-957b-83d46a9b37fe,641,2022-11-02
f9f83779-c4fd-4264-bd82-51d109bf7ff7,1523,2022-10-25
f75d4791-888a-4339-9d25-82e8bd0b641b,154,2022-11-21
9048b4bb-0944-4ef1-887b-e59eb4b88866,2344,2022-11-11
7b3fb5f6-0e3c-4404-8d87-d84b0c2f78e7,1382,2022-11-30
2faf6133-969d-442c-a6b5-a0d80a6a3856,1529,2022-11-29
ef07c0da-64b1-45d2-850a-174360bff450,265,2022-11-05
5a040959-aa29-4809-9e6d-a72572c0f4ef,137,2022-11-05
5e08fbf9-f759-4198-9e26-8d3b1f10d5e1,1486,2022-12-01
861466fb-079e-42b6-9013-8d9f2efe212e,1376,2022-10-23
f34fe274-cd9e-475e-96b7-9ee49c290a69,2386,2022-11-09
7bd91985-094a-4feb-9740-4bf68fe05a41,1375,2022-10-22
e8a0d3a6-08d0-40ad-8778-fc2abd1311ae,651,2022-11-22
c19ea7c3-9732-4974-9e76-b7df64c83e3a,2222,2022-11-08
16b4994f-26e1-4d21-aa01-8ef61056cb66,1151,2022-11-24
a726f9a4-6da5-42fd-b404-8ff80dc55aac,865,2022-11-21
1d07a4b0-cb99-4f72-9404-2d4fb55a608c,1518,2022-10-27
41ccec26-7760-4205-bcea-1d4b315b624e,237,2022-11-05
b74c2f74-c9b2-4891-b8e2-3eacfac6b5c7,962,2022-11-06
062ed0c7-fb99-4b10-9104-9dfbf2dd62bf,2047,2022-11-04
7aca64d7-567d-4604-bab8-d57b891a55e7,967,2022-11-29
abb0624b-2c18-4f1c-bf80-8fd997c7fd35,1278,2022-12-03
45b2be97-68e5-4536-b88f-55633bc99f3d,1532,2022-11-28
2fc528c4-ead2-4483-a29d-9a8d48b43abf,1522,2022-11-18
a0b2a1b4-9580-45e3-89c4-53f8ed0aaf3e,1832,2022-10-25
87770621-9034-42f5-ac9e-83f81971d3f0,172,2022-10-28
47b748ce-c73e-495c-af4e-e10b46f4092e,953,2022-11-11
b445ce54-d059-497c-8ab7-950254ac7667,898,2022-11-25
3bf526c3-83a5-46f8-b322-b6e52ff638ae,1996,2022-10-23
59a19f90-df46-4023-9967-3d58dfa87d1e,1846,2022-10-21
18f2c979-123e-41c5-a9fb-755151cb852c,392,2022-11-06
23e3785b-89ff-42c8-aafe-37cd70bb2397,281,2022-11-23
8aa2c554-c3f2-4657-b6bc-e2b4a8257ec5,1381,2022-11-16
c87033dd-5ee5-463f-92df-8cb638a5b8a4,1142,2022-11-17
ddde1a44-d4af-4e6f-b61d-01940bb5afb0,408,2022-11-07
9d8ac485-dbe4-4506-b817-af922f091879,1938,2022-11-05
7f550469-bc71-43c7-9438-50f8e6060f49,1622,2022-11-28
b8b09b98-084e-4b68-b83e-df9bf0681f7c,554,2022-11-02
d124ae96-d633-4217-975f-0cc5a372c417,729,2022-10-29
c22efda0-22b7-4c68-9f11-f0a412099368,2305,2022-10-30
0c41b39d-155b-43e2-b330-c75b73067fb9,242,2022-11-27
01e3cd1f-7b64-4b8c-9edd-d4f99965d945,1300,2022-11-17
697415bc-eead-4fc3-b2e4-9ee5172d4701,1362,2022-11-26
878c037c-8d29-4b99-9172-043e20ed4053,1617,2022-10-29
0a6f98cf-a732-479f-822e-19f3b2670a42,1182,2022-11-15
a7368449-910e-43f5-812c-b10c0d03b3b5,1681,2022-11-14
f1fd35b8-8ae4-4b1a-a2c2-7f4ec329a377,2367,2022-11-03
7cda43d7-45b8-437d-ba59-ce41e7bb8e6c,211,2022-11-05
9f791d5c-fccd-4685-9e97-14a3dc3e42a2,2150,2022-11-06
91a13052-eb65-42c5-8cf7-deb06a750964,1069,2022-12-04
c69787c1-0a66-45b6-84cb-08e717a89066,1588,2022-11-29
bcf04121-3c08-4282-8e6a-3c4f3621628d,2025,2022-11-26
f262ace4-4fb3-4f75-b2ce-cdd715082d9e,1099,2022-12-03
af29aeb2-ff13-416e-9f18-3f458e21dee5,1719,2022-11-26
62afed36-4dce-4c26-b698-880e30199eec,1714,2022-11-30
3de3472e-eb14-41c0-8bd1-a21b2dd990c5,1472,2022-10-31
36b0df52-0e60-4a07-ba0a-7cd92162c0f5,2082,2022-11-01
181c18bf-79ba-4ed7-9460-1b14c6287647,2305,2022-10-29
6fe44a7e-2ca9-483f-ad1c-440e7ef57edd,1471,2022-11-25
cbd6cbfd-2cb9-47fc-ad0b-2b09d8e1508c,781,2022-10-29
e98bda1e-36bd-4d7b-b1cc-4c54b99ab911,2328,2022-11-06
b0e41866-6050-4726-ac49-2a98ceafc7bf,373,2022-10-31
ce04e327-7dae-41cd-ba69-1f25997baf32,107,2022-11-24
127e1bc0-aed3-4fbe-882b-31857d1c2f38,1541,2022-10-31
d956908b-f48f-4db6-b7d9-6fc0dfed36b8,908,2022-11-18
699aff11-55b3-4e0d-bd11-c1cf89cadb82,2076,2022-11-15
d4b960c7-7290-4267-b940-549cfcb7b3bd,424,2022-11-11
f80891e3-bebf-4021-8af2-ec5a33ef57fe,134,2022-11-20
d3946be5-121a-4453-bf70-23ad8992e2ca,338,2022-11-19
431772a4-31d5-4f10-a41f-418e0172e9a4,2328,2022-11-02
32725f72-682a-4e40-a600-863535860dc8,990,2022-11-21
480adf7f-20eb-4176-850d-eec0d76e8bc8,1854,2022-11-06
9dcc59b8-578a-46a6-851d-a053ceaa1f00,1661,2022-10-26
5d56eaec-bee2-410c-93b2-64eaebc25ffb,1649,2022-10-23
61714fef-a062-4e5d-bc80-8584dde87d59,2280,2022-11-07
680b34b1-e91a-466a-9a93-18fe374408b5,604,2022-10-31
ef3bbe6f-a2af-451b-b9c8-d78ef1f7bb6a,1969,2022-11-19
76c10bd9-0c47-401f-955e-1c2877609a7e,1070,2022-11-21
23eb7c6a-3162-4cba-827b-a31785306506,582,2022-11-04
f5761cb3-115e-4f47-bf1a-f5b15d2e4987,2440,2022-11-13
304e5b65-022c-4e8c-a1d3-7fedab197fbc,1711,2022-11-24
e65d7552-f5de-4516-8ba4-e4495ad6e797,1480,2022-11-03
ab30a929-080d-42c7-82c1-ed7324119156,1086,2022-11-05
6e48968f-9223-4e21-88be-075039094921,2450,2022-11-24
a14d8cb5-0242-4110-8eb0-c6357e819fcb,2356,2022-11-03
032f7e9d-bf13-4317-be58-17852687ed6b,810,2022-10-28
ce09c17a-7117-4f63-b5f4-bff1b17c41f1,1150,2022-11-04
1d285558-fc4e-4939-9c1c-177889c54b62,2134,2022-11-30
3617a394-dc1f-4a7b-9991-351418602b31,2202,2022-11-03
e537cc12-c758-4ee3-a42d-bbbe18e507e0,1488,2022-11-02
017218c7-0588-4278-a0ff-f9afb5056853,1227,2022-11-06
bc859adb-a696-4882-9abb-f745fdd73db3,1193,2022-11-12
cfbb3f3c-64de-4047-9093-d23538727d16,1754,2022-10-22
13ac11ae-efd1-4159-93aa-ed2e9fa099bc,2373,2022-11-16
f07cf980-8027-45c5-8069-be747979be33,446,2022-11-30
523f5f9e-d698-4177-9bf2-0ad4e291c180,1065,2022-11-29
86ff0845-f07f-437c-908c-286d417078ad,2389,2022-11-13
24c9567f-f3ed-4b09-a164-4dd01cc3e762,559,2022-10-27
3a807066-8043-4303-b9b0-37d6da7563c4,940,2022-11-04
350abed0-b2af-4951-abb4-ad8272456d9d,806,2022-11-29
7c008c55-5dde-49fe-9759-85cc6dcc3958,1549,2022-11-26
1490ab7d-13c2-4f7d-9e62-2845dd36faf6,930,2022-11-14
cc38e20e-f59b-4187-b8bd-4ddfdee35070,2374,2022-11-26
2039c7fb-aa9a-4a24-b741-6f1a5dc7325d,1434,2022-10-21
4243d724-92b7-4f89-8f2f-097e3b912e88,949,2022-11-28
6ae9f04f-9b0a-45f7-ad8d-9cd32eb4b05c,308,2022-12-04
05642b1a-97f0-40b4-a8cd-d43d3d31a544,2395,2022-10-27
c4898402-da16-4052-b22c-758e4d2bfcd6,1106,2022-11-15
89645c4b-db48-4a3c-a360-d3cdd40fbbd3,100,2022-10-29
882d7ae3-182b-4eb4-8864-db3e491acce9,140,2022-11-04
e943f569-4cde-4657-93b4-65d35f4bcb6b,1835,2022-11-21
40d1bb35-0212-4cea-8c03-e2d3788f54a0,2241,2022-11-16
689b272c-d2b9-4cbd-a919-10b39a8f4959,2037,2022-11-14
b00b91d4-2076-4161-861b-2a0782b8094e,142,2022-10-22
ea9ac3cc-64a3-43ae-80ea-8ce223807ddd,1629,2022-11-09
f883c7bf-49eb-4b49-a494-9bd361ff9469,1117,2022-11-04
dd2936b2-718f-4d87-8807-f57e4908f396,628,2022-10-26
5a8bf60a-3775-4940-9808-17abd2a4c549,1816,2022-11-12
a4139d1f-ef44-4c5d-a56f-5b4e909ef928,510,2022-11-08
1b2df339-231c-4363-b94c-46b4bb819d5b,1298,2022-11-20
bd0739bf-ba49-4d78-9d26-63fb47f08ea3,2302,2022-12-03
3cc107cb-4d70-463d-a4ce-9729da1372da,1839,2022-11-14
32812f3a-ba72-427c-9c76-9a8cde86cebf,320,2022-10-25
877069a9-32fc-45a4-ab48-28685aeda4ee,903,2022-10-28
75c7ef2d-3dba-4e73-a758-bb861a83f4a0,1798,2022-11-01
959b5b97-7543-4a4d-878f-ef32057798f6,98,2022-11-26
d3a52a46-b872-40b5-b93e-175bad1b93fb,898,2022-11-02
79920d17-d660-4228-ac1d-e447d2d08560,1706,2022-11-25
339a389a-cb25-40cf-a76f-cc17cdf87678,265,2022-11-17
d3b3cdc9-9571-461a-8fdb-03a52d5b2ad7,2182,2022-10-22
864a1a43-e06f-4c23-9178-27e16ee5809e,2377,2022-11-18
cef70a41-f27c-4ddb-b331-4b81bd80b5df,494,2022-11-03
7891a5c8-7277-4168-b323-b206eca0950f,2185,2022-11-13
547cbd71-b6f7-4d98-b4dd-a08bb84a0895,1687,2022-10-22
e2246081-b24b-4ba8-8f27-72f1c63de9e1,408,2022-11-09
028c2a9b-907d-4fa3-b7a5-d77d8c4e9dd2,763,2022-11-12
476d4b23-f719-4114-915c-c2a4d9acd04f,2393,2022-11-20
fbaa3129-0c0f-4584-aa69-be9bf762a600,2429,2022-11-20
393784d6-4c8d-49d0-9c2a-5f3baadfc5f9,810,2022-10-30
9837b24a-aab3-4453-96e3-740ac6b6e13f,306,2022-11-01
d1606c01-b22e-477b-90b5-2e2cae317d15,1940,2022-11-11
9ff21938-4590-4e6e-8d22-ce68fa1fc9f4,1087,2022-10-28
eb3d339a-b0fa-4fff-953d-8f46cdd144a8,470,2022-12-04
32b330a0-b9d4-41db-bf3e-f251f0ef81a0,1114,2022-10-24
fc30aa68-4d2d-493d-8d9c-ce49467d4c73,1229,2022-11-20
069bb779-5cd9-4210-b3f5-de3e57f3da21,2419,2022-10-29
c395d6e0-5396-478e-980c-73708ccdf4d6,1490,2022-11-28
a2988013-6e54-4fb4-bf6a-ab1e958001f9,1906,2022-11-07
781e6be0-56c2-4faf-8562-07b06e648ec0,1505,2022-10-24
b92d5bc8-1507-4815-91a6-7aa452db4c3a,1362,2022-10-28
7dad4c3b-2c1e-4789-a2b2-b8143b3b7baa,1081,2022-12-02
d15d878c-a854-4fe9-9a93-81db1d55753f,2434,2022-11-19
4b2db233-417d-4898-be0b-72423e92ee4c,1038,2022-11-27
1d5877ed-4fca-425a-8824-67ba7253b86f,1975,2022-11-08
ef5041d6-e372-4747-893f-f73eae66b2d3,2247,2022-11-10
1ee75997-d137-431b-bdbc-49984da8c07d,1536,2022-11-25
f29f5dbe-f5ba-4399-a05b-1061b7623dc0,322,2022-11-03
ee16fd1d-79da-44c0-8858-366a890bd9e5,1657,2022-11-21
5db19b84-c288-4ee9-a018-6d6a3570b199,289,2022-11-25
baeeff98-c095-4be4-9fe6-b320af0b0ca3,598,2022-11-06
ee427de6-7e39-4082-b67c-4eca41ce74ee,519,2022-11-08
3a0706ed-0476-4c01-8837-a6359a5bb4f0,818,2022-11-20
62b4b49b-e6fa-4c74-a683-70dfa52cab14,1969,2022-12-01
682107e2-ad54-46d0-9dfc-1842326e7f60,1454,2022-11-15
ec7ff577-e202-4bef-bb96-72bf5eb65c70,1577,2022-11-13
c545f635-1a4f-4775-a155-09e0704c8e31,444,2022-10-21
e38c028b-b341-4bf0-990a-3865306cd0ed,680,2022-10-31
3be8f5d7-c8f0-4ad1-b60d-64eea1b43dcd,371,2022-11-23
1b51273f-e081-475d-8414-d99c3d3c6d42,348,2022-11-30
43f8a8e5-8b1e-4e46-a253-0f2dd1a4a8b0,468,2022-11-17
8bb5a8ab-c61a-4811-833a-7f1c468e3928,1678,2022-10-28
aed20938-27cb-4631-885a-775ae21b8751,1178,2022-10-30
3f772ffd-34f3-48e9-af95-87c352c36032,1206,2022-11-20
cf4f6d84-62b9-47db-bb66-f5a950b257d8,948,2022-11-19
6683ea7a-5764-4e69-833c-a3acbb7eea4d,671,2022-11-15
2eaa176b-4f43-47fb-b7bd-c2646eb539ee,531,2022-10-26
a97138bb-e5f0-4fde-8b96-5aded5179527,1572,2022-10-29
57715280-1222-49a8-80d4-77bbfd4e9e1d,1707,2022-11-25
76db1eeb-7a09-4463-905e-1e0ec22f99b7,1469,2022-10-21
cf25c5a3-f878-4d77-8af1-319cdb59dad0,1308,2022-12-03
f025c81e-bea1-49c5-9bd8-2a73f5a00358,2306,2022-11-23
b2c73e9b-fc5e-4df8-92ed-a515d0f65b07,1884,2022-11-24
6787ac7f-07b3-4cbb-a4ba-4116f6084243,1529,2022-11-14
38054cd2-14ff-485c-86d1-53e8931b356a,2053,2022-11-20
bdaa6271-c0fd-4352-8243-1b7c1e692861,278,2022-11-22
0733b7cc-0dfa-4362-81b5-41787c4f8af2,2015,2022-11-07
bda96a42-48c3-4f58-b6ba-8c565c3b7ec1,2320,2022-11-29
01f988b8-be36-433a-a7e2-665b32a460f3,2197,2022-11-09
c90baf1d-1769-4a02-813d-d6b9f93e5d2c,221,2022-11-25
f6c35cb7-050e-4a85-9393-2cbd53bec3b6,2028,2022-10-28
f969598f-50e9-4cf6-933c-d8914cbd071a,1114,2022-11-19
3ad36754-adbf-4522-872b-66887d11b298,1862,2022-12-02
70db7b97-94c0-4dfa-aaf7-ee7d43b02eca,1801,2022-10-27
41e1d005-5d96-4264-a084-762f94f42de9,1621,2022-11-10
2992e613-3721-493b-8ffb-e54d7f76172b,643,2022-10-28
9122a41f-0501-47e0-ad6a-00bbbe781aa7,2034,2022-11-29
2bab77bc-b74b-4dbb-828c-6abc702a5ce7,253,2022-11-14
74e79534-fa01-434c-8ff4-d18dc51f4a81,1240,2022-10-27
3d8437d1-56dc-4e76-8f78-11080c1052f1,226,2022-11-24
a28ffe67-a832-484c-b9b3-1e4d0249d71f,1988,2022-10-23
67427cb6-5317-4bec-ba55-6b0bf475c29c,1518,2022-10-21
00946d69-f6de-42e6-9ec9-9058118b8019,803,2022-10-21
73ea814e-4ec6-4775-ac42-2e750e905736,1320,2022-10-29
eca9bc76-968d-4b33-a21a-99d54615ff83,1084,2022-11-07
906f79f8-220f-483a-97c6-e97086cbca00,2140,2022-10-21
783d91df-b50b-4416-b570-30fffc21bf97,817,2022-11-08
013192a0-c8b2-4f3c-b738-efafb9041a6f,1757,2022-12-01
59fc1148-97eb-42bf-9200-b1dc09da60e3,1429,2022-11-19
3e2c37f3-7c2a-40a5-b068-3537de99fb7c,452,2022-11-13
57e6371a-24ef-46db-bef3-47ac33025163,2388,2022-11-29
6f911f9a-6122-418b-858b-efbca8349ef5,2010,2022-11-13
b04aa699-a444-48bb-a2ec-e35b88b2eba7,2167,2022-11-15
145b7fce-fe3a-4a0c-9acf-60dce01e12e1,1062,2022-11-18
5a62faa4-d1c1-4b10-84e9-63bc279b6085,1573,2022-10-22
841fda90-7926-4cf9-a10d-9f1e02bb6f3a,2248,2022-11-15
4d841c64-5552-4a0a-bf6f-0330d1d04500,2246,2022-10-28
0f0bcfce-a350-478d-8d50-568105682fc1,1081,2022-11-19
0d0357f7-6138-4b85-99e7-bb8d2b59e1a0,1213,2022-11-30
01c64a03-3953-4d4d-8df5-b1458a5f7f6a,360,2022-11-22
8594d38f-9073-4ae9-a799-1305ad163ec2,1186,2022-11-07
8b2183d7-20d6-410b-b57a-f606cbdccab7,2077,2022-11-15
1713d70c-ae2c-41f1-86c3-13b7c9b50370,1316,2022-11-25
4d9ae605-606a-4186-88d5-9f8fc9ff3273,1774,2022-11-29
a264497d-2776-4d94-b49d-3ada06e1b13c,1804,2022-10-29
4c2309c6-31d7-4f16-bda2-2952c5f1918e,1837,2022-11-17
bfc4256b-8b2c-4805-b58d-91a28885217b,1714,2022-11-20
cce08438-dcd0-4593-b20e-81036268e9a9,397,2022-11-30
8647b9fc-a87c-4551-91fa-f2061e224304,1470,2022-11-30
9ffffe70-90ee-45d8-9deb-009d0699c02d,1478,2022-10-24
f30447bc-395d-46ff-849c-a4bd7e2272ec,88,2022-11-29
41d87c66-0b82-4819-ae61-2ec7d04e2f2f,2028,2022-11-23
a865daff-a529-4bd8-8d9f-5f16a7d5ee45,1028,2022-10-31
3176477c-feba-407e-b3e3-e8c6db5edab0,2148,2022-10-31
22bd8907-f5ff-4013-90d4-81765226a3b0,1301,2022-11-16
4608a862-f5ca-4494-8bf8-80a8c29a2717,550,2022-11-28
a8c5275f-5dd8-49b4-8869-bfeeae7d3b46,543,2022-11-25
14bc9a95-52da-40c8-9c98-74594f46efcb,1751,2022-11-08
a85668ba-26fc-4e10-b74a-ccd1926ed171,2441,2022-11-15
513b0ea3-6340-4052-96e5-62d8fba8fecc,660,2022-12-03
3f240798-81c3-469c-bb4d-b6dd82321209,863,2022-10-25
2c419f5e-d356-4511-8264-e87d891d55ab,744,2022-11-23
b8d58db8-58d5-4be3-9e88-d48e477f2b14,578,2022-10-28
9a7a2176-58da-4f6e-a4db-c3aeaee78edc,307,2022-11-29
a570c7fc-e08b-4e6f-9505-fda72ce389af,679,2022-12-02
f7a48807-6845-4f46-81bb-c1bbcb24cd30,1820,2022-12-04
44882abe-6c45-4bb5-94a0-efe5784d79f4,372,2022-10-30
d632c7a6-6713-439c-a8b3-eb691659bbba,1996,2022-11-16
5f0812ad-b580-4379-bdee-ff9494468d58,1980,2022-12-01
764a6199-b5de-4034-b547-6915f87a9d58,162,2022-11-28
b0d8a942-10b9-4517-ba8b-5cc443806eef,534,2022-11-15
15aa1739-6a7c-4463-be91-25e72dbe3d0f,1717,2022-11-28
0b440c8d-cace-49f0-97b3-96501e4a7ba6,1852,2022-11-16
3b73d6c3-0966-4b59-b547-1612d32953c1,1007,2022-10-27
b215b1ca-f2b8-4804-a7ff-7cc2824d5f23,684,2022-10-21
603adb31-0a39-4067-b41f-f65d3994694d,2243,2022-11-09
04f609bd-eac9-4875-a9b7-b8551523aeb2,1885,2022-11-10
7a10acd6-2ff5-49d9-bfcf-6fbd53ee2bd3,2052,2022-10-22
6ec5e2ae-d2ad-4f67-b527-7b6090967be7,1571,2022-11-22
580c84bb-558e-4341-b9a4-2659b8d78384,2199,2022-11-27
4e4d2bf4-7882-48b9-8abe-27794d39d245,1676,2022-11-01
0bce23bc-8945-428d-8f6b-5836c9caad17,537,2022-10-23
63c6df10-589e-4a76-8603-a725b47cf114,1815,2022-12-04
2c829988-d362-4b27-9b7b-325f447db4a3,2411,2022-11-04
ab3f928e-2d23-4be7-974d-56145025a65c,1883,2022-12-04
e9b47648-b55d-40cd-99e8-70df42ec47fe,1444,2022-11-15
63644a39-d48b-47e5-8967-396492b37691,1661,2022-11-10
d14fd4f7-7d16-43c5-9586-39b0affcac06,1706,2022-11-06
4d300b21-c21e-4d25-bf2f-1d27ef3defe3,1150,2022-11-10
16b86a64-9ee6-4a5e-8b7b-e2f27d5621ef,472,2022-10-25
f39f3ccd-4229-43bb-a254-d2f62a58a39d,684,2022-11-02
301d1c7f-cfd7-4dc2-a6da-d6bc57a5e3a6,461,2022-11-16
4067a9a9-d5e2-4e79-adb3-f87dae427382,794,2022-12-02
ce51ac28-bdf0-4668-b7d3-cee868c8bcf4,330,2022-10-24
c843c1eb-591a-4edb-91bb-863c25c7716e,284,2022-11-12
6cf812d3-7b92-4999-ad1c-0f990bc7756b,523,2022-11-22
759ef3dc-5e64-4938-94a6-338b1f418620,606,2022-11-06
dd0903cd-351d-44e4-990e-db7bb9322828,2194,2022-10-31
